Date,Democrats,Republicans,ElecYear,ElecDay,DaysTilED,DemVote,RepVote
10/2/1996,52,42,1996,11/5/1996,34,48.2,48.2
10/2/1996,40,39,1996,11/5/1996,34,48.2,48.2
10/2/1996,47,38,1996,11/5/1996,34,48.2,48.2
10/3/1996,49,38,1996,11/5/1996,33,48.2,48.2
10/3/1996,53,41,1996,11/5/1996,33,48.2,48.2
10/3/1996,40,39,1996,11/5/1996,33,48.2,48.2
10/6/1996,46,39,1996,11/5/1996,30,48.2,48.2
10/6/1996,41,39,1996,11/5/1996,30,48.2,48.2
10/6/1996,50,42,1996,11/5/1996,30,48.2,48.2
10/7/1996,41,39,1996,11/5/1996,29,48.2,48.2
10/8/1996,51,41,1996,11/5/1996,28,48.2,48.2
10/8/1996,48,38,1996,11/5/1996,28,48.2,48.2
10/8/1996,42,40,1996,11/5/1996,28,48.2,48.2
10/9/1996,41,40,1996,11/5/1996,27,48.2,48.2
10/11/1996,48,36,1996,11/5/1996,25,48.2,48.2
10/11/1996,52,38,1996,11/5/1996,25,48.2,48.2
10/11/1996,53,38,1996,11/5/1996,25,48.2,48.2
10/11/1996,49,36,1996,11/5/1996,25,48.2,48.2
10/12/1996,53,40,1996,11/5/1996,24,48.2,48.2
10/12/1996,49,37,1996,11/5/1996,24,48.2,48.2
10/13/1996,47,38,1996,11/5/1996,23,48.2,48.2
10/13/1996,47,41,1996,11/5/1996,23,48.2,48.2
10/13/1996,41,39,1996,11/5/1996,23,48.2,48.2
10/13/1996,52,40,1996,11/5/1996,23,48.2,48.2
10/13/1996,52,41,1996,11/5/1996,23,48.2,48.2
10/14/1996,53,40,1996,11/5/1996,22,48.2,48.2
10/14/1996,47,37,1996,11/5/1996,22,48.2,48.2
10/14/1996,53,40,1996,11/5/1996,22,48.2,48.2
10/14/1996,42,39,1996,11/5/1996,22,48.2,48.2
10/15/1996,53,40,1996,11/5/1996,21,48.2,48.2
10/15/1996,42,39,1996,11/5/1996,21,48.2,48.2
10/16/1996,41,39,1996,11/5/1996,20,48.2,48.2
10/16/1996,53,40,1996,11/5/1996,20,48.2,48.2
10/17/1996,41,39,1996,11/5/1996,19,48.2,48.2
10/18/1996,50,44,1996,11/5/1996,18,48.2,48.2
10/18/1996,50,36,1996,11/5/1996,18,48.2,48.2
10/18/1996,46,32,1996,11/5/1996,18,48.2,48.2
10/19/1996,47,41,1996,11/5/1996,17,48.2,48.2
10/19/1996,50,43,1996,11/5/1996,17,48.2,48.2
10/19/1996,51,43,1996,11/5/1996,17,48.2,48.2
10/20/1996,48,38,1996,11/5/1996,16,48.2,48.2
10/20/1996,50,41,1996,11/5/1996,16,48.2,48.2
10/20/1996,40,38,1996,11/5/1996,16,48.2,48.2
10/20/1996,47,37,1996,11/5/1996,16,48.2,48.2
10/20/1996,49,42,1996,11/5/1996,16,48.2,48.2
10/20/1996,43,38,1996,11/5/1996,16,48.2,48.2
10/20/1996,53,41,1996,11/5/1996,16,48.2,48.2
10/21/1996,50,34,1996,11/5/1996,15,48.2,48.2
10/21/1996,55,37,1996,11/5/1996,15,48.2,48.2
10/21/1996,41,39,1996,11/5/1996,15,48.2,48.2
10/21/1996,50,42,1996,11/5/1996,15,48.2,48.2
10/22/1996,55,37,1996,11/5/1996,14,48.2,48.2
10/22/1996,41,40,1996,11/5/1996,14,48.2,48.2
10/22/1996,48,34,1996,11/5/1996,14,48.2,48.2
10/22/1996,48,43,1996,11/5/1996,14,48.2,48.2
10/23/1996,40,40,1996,11/5/1996,13,48.2,48.2
10/23/1996,51,41,1996,11/5/1996,13,48.2,48.2
10/23/1996,49,42,1996,11/5/1996,13,48.2,48.2
10/23/1996,46,38,1996,11/5/1996,13,48.2,48.2
10/24/1996,49,41,1996,11/5/1996,12,48.2,48.2
10/24/1996,40,39,1996,11/5/1996,12,48.2,48.2
10/24/1996,48,43,1996,11/5/1996,12,48.2,48.2
10/24/1996,45,41,1996,11/5/1996,12,48.2,48.2
10/25/1996,50,41,1996,11/5/1996,11,48.2,48.2
10/25/1996,51,41,1996,11/5/1996,11,48.2,48.2
10/25/1996,48,39,1996,11/5/1996,11,48.2,48.2
10/26/1996,50,42,1996,11/5/1996,10,48.2,48.2
10/26/1996,50,41,1996,11/5/1996,10,48.2,48.2
10/26/1996,47,40,1996,11/5/1996,10,48.2,48.2
10/27/1996,49,38,1996,11/5/1996,9,48.2,48.2
10/27/1996,45,41,1996,11/5/1996,9,48.2,48.2
10/27/1996,53,39,1996,11/5/1996,9,48.2,48.2
10/27/1996,49,43,1996,11/5/1996,9,48.2,48.2
10/27/1996,46,42,1996,11/5/1996,9,48.2,48.2
10/27/1996,40,39,1996,11/5/1996,9,48.2,48.2
10/28/1996,45,40,1996,11/5/1996,8,48.2,48.2
10/28/1996,50,42,1996,11/5/1996,8,48.2,48.2
10/28/1996,39,38,1996,11/5/1996,8,48.2,48.2
10/28/1996,54,39,1996,11/5/1996,8,48.2,48.2
10/29/1996,52,40,1996,11/5/1996,7,48.2,48.2
10/29/1996,40,39,1996,11/5/1996,7,48.2,48.2
10/29/1996,45,41,1996,11/5/1996,7,48.2,48.2
10/29/1996,48,44,1996,11/5/1996,7,48.2,48.2
10/29/1996,42,45,1996,11/5/1996,7,48.2,48.2
10/30/1996,47,41,1996,11/5/1996,6,48.2,48.2
10/30/1996,50,42,1996,11/5/1996,6,48.2,48.2
10/30/1996,50,43,1996,11/5/1996,6,48.2,48.2
10/30/1996,39,40,1996,11/5/1996,6,48.2,48.2
10/31/1996,48,41,1996,11/5/1996,5,48.2,48.2
10/31/1996,41,37,1996,11/5/1996,5,48.2,48.2
10/31/1996,51,43,1996,11/5/1996,5,48.2,48.2
10/31/1996,50,42,1996,11/5/1996,5,48.2,48.2
10/31/1996,38,41,1996,11/5/1996,5,48.2,48.2
10/31/1996,44,41,1996,11/5/1996,5,48.2,48.2
11/1/1996,46,43,1996,11/5/1996,4,48.2,48.2
11/1/1996,51,41,1996,11/5/1996,4,48.2,48.2
11/1/1996,49,45,1996,11/5/1996,4,48.2,48.2
11/2/1996,47,41,1996,11/5/1996,3,48.2,48.2
11/2/1996,49,39,1996,11/5/1996,3,48.2,48.2
11/2/1996,43,34,1996,11/5/1996,3,48.2,48.2
11/2/1996,47,41,1996,11/5/1996,3,48.2,48.2
11/2/1996,51,41,1996,11/5/1996,3,48.2,48.2
11/2/1996,51,43,1996,11/5/1996,3,48.2,48.2
11/3/1996,41,40,1996,11/5/1996,2,48.2,48.2
11/3/1996,52,40,1996,11/5/1996,2,48.2,48.2
11/3/1996,46,40,1996,11/5/1996,2,48.2,48.2
11/3/1996,43,43,1996,11/5/1996,2,48.2,48.2
11/3/1996,51,43,1996,11/5/1996,2,48.2,48.2
11/4/1996,45,42,1996,11/5/1996,1,48.2,48.2
11/4/1996,49,44,1996,11/5/1996,1,48.2,48.2
11/4/1996,45,41,1996,11/5/1996,1,48.2,48.2
11/4/1996,48,45,1996,11/5/1996,1,48.2,48.2
7/27/1997,43,39,1998,11/3/1998,464,47.3,48.4
7/27/1997,49,43,1998,11/3/1998,464,47.3,48.4
8/10/1997,48,45,1998,11/3/1998,450,47.3,48.4
8/10/1997,43,40,1998,11/3/1998,450,47.3,48.4
8/25/1997,50,40,1998,11/3/1998,435,47.3,48.4
8/25/1997,44,36,1998,11/3/1998,435,47.3,48.4
9/9/1997,47,40,1998,11/3/1998,420,47.3,48.4
9/9/1997,41,33,1998,11/3/1998,420,47.3,48.4
9/11/1997,48,39,1998,11/3/1998,418,47.3,48.4
9/11/1997,44,35,1998,11/3/1998,418,47.3,48.4
10/13/1997,45,40,1998,11/3/1998,386,47.3,48.4
10/29/1997,42,40,1998,11/3/1998,370,47.3,48.4
10/29/1997,46,44,1998,11/3/1998,370,47.3,48.4
11/9/1997,49,40,1998,11/3/1998,359,47.3,48.4
11/9/1997,43,35,1998,11/3/1998,359,47.3,48.4
12/9/1997,35,36,1998,11/3/1998,329,47.3,48.4
12/9/1997,39,40,1998,11/3/1998,329,47.3,48.4
1/15/1998,41,33,1998,11/3/1998,292,47.3,48.4
1/15/1998,46,37,1998,11/3/1998,292,47.3,48.4
1/18/1998,45,37,1998,11/3/1998,289,47.3,48.4
1/18/1998,50,39,1998,11/3/1998,289,47.3,48.4
1/18/1998,44,36,1998,11/3/1998,289,47.3,48.4
1/18/1998,51,41,1998,11/3/1998,289,47.3,48.4
1/25/1998,38,36,1998,11/3/1998,282,47.3,48.4
1/29/1998,46,38,1998,11/3/1998,278,47.3,48.4
1/29/1998,42,35,1998,11/3/1998,278,47.3,48.4
2/22/1998,50,41,1998,11/3/1998,254,47.3,48.4
2/25/1998,41,36,1998,11/3/1998,251,47.3,48.4
3/9/1998,43,37,1998,11/3/1998,239,47.3,48.4
3/9/1998,47,42,1998,11/3/1998,239,47.3,48.4
3/29/1998,52,41,1998,11/3/1998,219,47.3,48.4
3/29/1998,45,33,1998,11/3/1998,219,47.3,48.4
4/2/1998,40,35,1998,11/3/1998,215,47.3,48.4
4/9/1998,49,36,1998,11/3/1998,208,47.3,48.4
4/9/1998,46,33,1998,11/3/1998,208,47.3,48.4
4/19/1998,46,44,1998,11/3/1998,198,47.3,48.4
4/19/1998,41,38,1998,11/3/1998,198,47.3,48.4
4/26/1998,40,37,1998,11/3/1998,191,47.3,48.4
5/10/1998,43,38,1998,11/3/1998,177,47.3,48.4
5/10/1998,49,42,1998,11/3/1998,177,47.3,48.4
5/19/1998,45,43,1998,11/3/1998,168,47.3,48.4
5/19/1998,42,39,1998,11/3/1998,168,47.3,48.4
6/3/1998,41,38,1998,11/3/1998,153,47.3,48.4
6/8/1998,40,37,1998,11/3/1998,148,47.3,48.4
6/8/1998,46,44,1998,11/3/1998,148,47.3,48.4
6/28/1998,40,37,1998,11/3/1998,128,47.3,48.4
7/1/1998,39,36,1998,11/3/1998,125,47.3,48.4
7/1/1998,45,40,1998,11/3/1998,125,47.3,48.4
7/1/1998,41,36,1998,11/3/1998,125,47.3,48.4
7/1/1998,34,30,1998,11/3/1998,125,47.3,48.4
7/8/1998,40,36,1998,11/3/1998,118,47.3,48.4
7/8/1998,46,40,1998,11/3/1998,118,47.3,48.4
7/12/1998,48,42,1998,11/3/1998,114,47.3,48.4
7/21/1998,38,34,1998,11/3/1998,105,47.3,48.4
7/30/1998,41,34,1998,11/3/1998,96,47.3,48.4
7/30/1998,44,38,1998,11/3/1998,96,47.3,48.4
8/1/1998,37,36,1998,11/3/1998,94,47.3,48.4
8/2/1998,43,38,1998,11/3/1998,93,47.3,48.4
8/2/1998,49,44,1998,11/3/1998,93,47.3,48.4
8/19/1998,46,43,1998,11/3/1998,76,47.3,48.4
8/21/1998,47,41,1998,11/3/1998,74,47.3,48.4
8/21/1998,48,45,1998,11/3/1998,74,47.3,48.4
8/21/1998,41,35,1998,11/3/1998,74,47.3,48.4
8/23/1998,44,38,1998,11/3/1998,72,47.3,48.4
8/23/1998,48,42,1998,11/3/1998,72,47.3,48.4
8/24/1998,45,44,1998,11/3/1998,71,47.3,48.4
8/26/1998,40,43,1998,11/3/1998,69,47.3,48.4
8/26/1998,37,40,1998,11/3/1998,69,47.3,48.4
9/8/1998,46,45,1998,11/3/1998,56,47.3,48.4
9/10/1998,47,42,1998,11/3/1998,54,47.3,48.4
9/10/1998,42,37,1998,11/3/1998,54,47.3,48.4
9/11/1998,45,43,1998,11/3/1998,53,47.3,48.4
9/12/1998,50,39,1998,11/3/1998,52,47.3,48.4
9/12/1998,44,35,1998,11/3/1998,52,47.3,48.4
9/13/1998,43,31,1998,11/3/1998,51,47.3,48.4
9/13/1998,47,34,1998,11/3/1998,51,47.3,48.4
9/15/1998,44,38,1998,11/3/1998,49,47.3,48.4
9/17/1998,47,34,1998,11/3/1998,47,47.3,48.4
9/20/1998,48,40,1998,11/3/1998,44,47.3,48.4
9/20/1998,43,37,1998,11/3/1998,44,47.3,48.4
9/23/1998,44,39,1998,11/3/1998,41,47.3,48.4
9/23/1998,49,43,1998,11/3/1998,41,47.3,48.4
9/24/1998,44,35,1998,11/3/1998,40,47.3,48.4
9/24/1998,44,36,1998,11/3/1998,40,47.3,48.4
9/24/1998,47,38,1998,11/3/1998,40,47.3,48.4
9/24/1998,50,39,1998,11/3/1998,40,47.3,48.4
9/25/1998,48,43,1998,11/3/1998,39,47.3,48.4
9/25/1998,41,38,1998,11/3/1998,39,47.3,48.4
9/28/1998,49,44,1998,11/3/1998,36,47.3,48.4
10/4/1998,44,40,1998,11/3/1998,30,47.3,48.4
10/4/1998,47,44,1998,11/3/1998,30,47.3,48.4
10/8/1998,37,45,1998,11/3/1998,26,47.3,48.4
10/8/1998,33,39,1998,11/3/1998,26,47.3,48.4
10/8/1998,46,38,1998,11/3/1998,26,47.3,48.4
10/8/1998,50,42,1998,11/3/1998,26,47.3,48.4
10/9/1998,41,38,1998,11/3/1998,25,47.3,48.4
10/9/1998,45,43,1998,11/3/1998,25,47.3,48.4
10/12/1998,47,46,1998,11/3/1998,22,47.3,48.4
10/13/1998,49,41,1998,11/3/1998,21,47.3,48.4
10/13/1998,45,37,1998,11/3/1998,21,47.3,48.4
10/15/1998,45,34,1998,11/3/1998,19,47.3,48.4
10/15/1998,49,37,1998,11/3/1998,19,47.3,48.4
10/18/1998,40,37,1998,11/3/1998,16,47.3,48.4
10/18/1998,48,38,1998,11/3/1998,16,47.3,48.4
10/18/1998,49,44,1998,11/3/1998,16,47.3,48.4
10/18/1998,44,43,1998,11/3/1998,16,47.3,48.4
10/25/1998,48,43,1998,11/3/1998,9,47.3,48.4
10/25/1998,45,41,1998,11/3/1998,9,47.3,48.4
10/25/1998,43,38,1998,11/3/1998,9,47.3,48.4
10/28/1998,51,42,1998,11/3/1998,6,47.3,48.4
10/28/1998,48,38,1998,11/3/1998,6,47.3,48.4
10/29/1998,35,39,1998,11/3/1998,5,47.3,48.4
10/29/1998,37,44,1998,11/3/1998,5,47.3,48.4
10/31/1998,46,41,1998,11/3/1998,3,47.3,48.4
10/31/1998,41,35,1998,11/3/1998,3,47.3,48.4
10/31/1998,47,40,1998,11/3/1998,3,47.3,48.4
10/31/1998,43,36,1998,11/3/1998,3,47.3,48.4
11/1/1998,44,36,1998,11/3/1998,2,47.3,48.4
11/1/1998,48,44,1998,11/3/1998,2,47.3,48.4
11/1/1998,51,43,1998,11/3/1998,2,47.3,48.4
11/1/1998,49,45,1998,11/3/1998,2,47.3,48.4
11/1/1998,44,40,1998,11/3/1998,2,47.3,48.4
11/1/1998,49,39,1998,11/3/1998,2,47.3,48.4
11/2/1998,47,38,1998,11/3/1998,1,47.3,48.4
11/2/1998,42,35,1998,11/3/1998,1,47.3,48.4
11/3/1998,42,35,1998,11/3/1998,0,47.3,48.4
11/3/1998,48,39,1998,11/3/1998,0,47.3,48.4
2/8/1999,39,34,2000,11/7/2000,638,47.1,47.6
2/8/1999,44,38,2000,11/7/2000,638,47.1,47.6
2/13/1999,48,35,2000,11/7/2000,633,47.1,47.6
2/13/1999,52,39,2000,11/7/2000,633,47.1,47.6
2/14/1999,42,33,2000,11/7/2000,632,47.1,47.6
2/28/1999,41,36,2000,11/7/2000,618,47.1,47.6
3/14/1999,48,37,2000,11/7/2000,604,47.1,47.6
3/14/1999,50,41,2000,11/7/2000,604,47.1,47.6
6/8/1999,39,39,2000,11/7/2000,518,47.1,47.6
6/8/1999,36,35,2000,11/7/2000,518,47.1,47.6
6/13/1999,50,40,2000,11/7/2000,513,47.1,47.6
6/24/1999,38,43,2000,11/7/2000,502,47.1,47.6
6/24/1999,31,36,2000,11/7/2000,502,47.1,47.6
8/9/1999,43,41,2000,11/7/2000,456,47.1,47.6
8/12/1999,35,48,2000,11/7/2000,453,47.1,47.6
8/12/1999,30,42,2000,11/7/2000,453,47.1,47.6
9/2/1999,48,44,2000,11/7/2000,432,47.1,47.6
9/2/1999,45,40,2000,11/7/2000,432,47.1,47.6
9/9/1999,36,40,2000,11/7/2000,425,47.1,47.6
9/9/1999,29,33,2000,11/7/2000,425,47.1,47.6
9/11/1999,41,37,2000,11/7/2000,423,47.1,47.6
9/14/1999,42,38,2000,11/7/2000,420,47.1,47.6
9/14/1999,46,42,2000,11/7/2000,420,47.1,47.6
9/18/1999,40,31,2000,11/7/2000,416,47.1,47.6
9/23/1999,31,30,2000,11/7/2000,411,47.1,47.6
9/23/1999,37,38,2000,11/7/2000,411,47.1,47.6
10/11/1999,46,37,2000,11/7/2000,393,47.1,47.6
10/11/1999,49,43,2000,11/7/2000,393,47.1,47.6
10/12/1999,43,38,2000,11/7/2000,392,47.1,47.6
10/12/1999,43,38,2000,11/7/2000,392,47.1,47.6
10/12/1999,47,42,2000,11/7/2000,392,47.1,47.6
10/12/1999,47,42,2000,11/7/2000,392,47.1,47.6
10/21/1999,40,41,2000,11/7/2000,383,47.1,47.6
10/21/1999,35,34,2000,11/7/2000,383,47.1,47.6
10/31/1999,46,41,2000,11/7/2000,373,47.1,47.6
10/31/1999,50,43,2000,11/7/2000,373,47.1,47.6
11/7/1999,45,38,2000,11/7/2000,366,47.1,47.6
11/18/1999,36,42,2000,11/7/2000,355,47.1,47.6
11/18/1999,34,37,2000,11/7/2000,355,47.1,47.6
11/18/1999,47,41,2000,11/7/2000,355,47.1,47.6
11/21/1999,47,43,2000,11/7/2000,352,47.1,47.6
12/1/1999,45,44,2000,11/7/2000,342,47.1,47.6
12/1/1999,41,39,2000,11/7/2000,342,47.1,47.6
12/7/1999,32,33,2000,11/7/2000,336,47.1,47.6
12/7/1999,38,39,2000,11/7/2000,336,47.1,47.6
12/16/1999,44,36,2000,11/7/2000,327,47.1,47.6
1/5/2000,34,34,2000,11/7/2000,307,47.1,47.6
1/5/2000,37,39,2000,11/7/2000,307,47.1,47.6
1/6/2000,46,41,2000,11/7/2000,306,47.1,47.6
1/6/2000,43,35,2000,11/7/2000,306,47.1,47.6
1/10/2000,50,42,2000,11/7/2000,302,47.1,47.6
1/10/2000,47,38,2000,11/7/2000,302,47.1,47.6
1/13/2000,36,42,2000,11/7/2000,299,47.1,47.6
1/13/2000,43,34,2000,11/7/2000,299,47.1,47.6
1/13/2000,48,37,2000,11/7/2000,299,47.1,47.6
1/13/2000,32,35,2000,11/7/2000,299,47.1,47.6
1/16/2000,42,48,2000,11/7/2000,296,47.1,47.6
1/16/2000,42,39,2000,11/7/2000,296,47.1,47.6
1/19/2000,46,45,2000,11/7/2000,293,47.1,47.6
1/19/2000,43,40,2000,11/7/2000,293,47.1,47.6
2/6/2000,46,45,2000,11/7/2000,275,47.1,47.6
2/6/2000,45,39,2000,11/7/2000,275,47.1,47.6
2/10/2000,46,35,2000,11/7/2000,271,47.1,47.6
2/14/2000,47,44,2000,11/7/2000,267,47.1,47.6
2/14/2000,41,36,2000,11/7/2000,267,47.1,47.6
2/14/2000,44,33,2000,11/7/2000,267,47.1,47.6
2/27/2000,45,46,2000,11/7/2000,254,47.1,47.6
3/9/2000,47,39,2000,11/7/2000,243,47.1,47.6
3/9/2000,50,43,2000,11/7/2000,243,47.1,47.6
3/12/2000,46,45,2000,11/7/2000,240,47.1,47.6
3/12/2000,42,41,2000,11/7/2000,240,47.1,47.6
3/13/2000,42,41,2000,11/7/2000,239,47.1,47.6
3/13/2000,39,38,2000,11/7/2000,239,47.1,47.6
3/15/2000,42,39,2000,11/7/2000,237,47.1,47.6
3/15/2000,45,43,2000,11/7/2000,237,47.1,47.6
3/21/2000,40,40,2000,11/7/2000,231,47.1,47.6
5/3/2000,41,41,2000,11/7/2000,188,47.1,47.6
5/3/2000,37,37,2000,11/7/2000,188,47.1,47.6
5/13/2000,42,39,2000,11/7/2000,178,47.1,47.6
5/25/2000,33,36,2000,11/7/2000,166,47.1,47.6
5/25/2000,39,42,2000,11/7/2000,166,47.1,47.6
6/7/2000,50,43,2000,11/7/2000,153,47.1,47.6
6/13/2000,42,40,2000,11/7/2000,147,47.1,47.6
6/13/2000,37,36,2000,11/7/2000,147,47.1,47.6
6/15/2000,43,40,2000,11/7/2000,145,47.1,47.6
6/15/2000,47,44,2000,11/7/2000,145,47.1,47.6
7/23/2000,46,45,2000,11/7/2000,107,47.1,47.6
7/23/2000,43,41,2000,11/7/2000,107,47.1,47.6
7/23/2000,41,37,2000,11/7/2000,107,47.1,47.6
7/23/2000,40,36,2000,11/7/2000,107,47.1,47.6
7/23/2000,47,43,2000,11/7/2000,107,47.1,47.6
7/26/2000,49,42,2000,11/7/2000,104,47.1,47.6
7/26/2000,44,36,2000,11/7/2000,104,47.1,47.6
7/27/2000,46,45,2000,11/7/2000,103,47.1,47.6
7/29/2000,45,41,2000,11/7/2000,101,47.1,47.6
7/29/2000,42,37,2000,11/7/2000,101,47.1,47.6
7/31/2000,35,32,2000,11/7/2000,99,47.1,47.6
7/31/2000,38,37,2000,11/7/2000,99,47.1,47.6
8/1/2000,39,38,2000,11/7/2000,98,47.1,47.6
8/1/2000,35,34,2000,11/7/2000,98,47.1,47.6
8/2/2000,39,36,2000,11/7/2000,97,47.1,47.6
8/2/2000,35,33,2000,11/7/2000,97,47.1,47.6
8/3/2000,37,34,2000,11/7/2000,96,47.1,47.6
8/3/2000,39,36,2000,11/7/2000,96,47.1,47.6
8/5/2000,42,40,2000,11/7/2000,94,47.1,47.6
8/5/2000,46,47,2000,11/7/2000,94,47.1,47.6
8/6/2000,36,37,2000,11/7/2000,93,47.1,47.6
8/10/2000,42,44,2000,11/7/2000,89,47.1,47.6
8/10/2000,39,40,2000,11/7/2000,89,47.1,47.6
8/10/2000,41,39,2000,11/7/2000,89,47.1,47.6
8/10/2000,46,43,2000,11/7/2000,89,47.1,47.6
8/12/2000,44,45,2000,11/7/2000,87,47.1,47.6
8/15/2000,35,35,2000,11/7/2000,84,47.1,47.6
8/15/2000,37,38,2000,11/7/2000,84,47.1,47.6
8/16/2000,36,36,2000,11/7/2000,83,47.1,47.6
8/16/2000,39,38,2000,11/7/2000,83,47.1,47.6
8/17/2000,36,36,2000,11/7/2000,82,47.1,47.6
8/17/2000,39,39,2000,11/7/2000,82,47.1,47.6
8/18/2000,36,34,2000,11/7/2000,81,47.1,47.6
8/18/2000,44,35,2000,11/7/2000,81,47.1,47.6
8/18/2000,38,37,2000,11/7/2000,81,47.1,47.6
8/19/2000,44,38,2000,11/7/2000,80,47.1,47.6
8/19/2000,50,43,2000,11/7/2000,80,47.1,47.6
8/20/2000,45,34,2000,11/7/2000,79,47.1,47.6
9/6/2000,48,43,2000,11/7/2000,62,47.1,47.6
9/6/2000,46,39,2000,11/7/2000,62,47.1,47.6
9/6/2000,49,42,2000,11/7/2000,62,47.1,47.6
9/7/2000,41,40,2000,11/7/2000,61,47.1,47.6
9/7/2000,34,32,2000,11/7/2000,61,47.1,47.6
9/9/2000,46,43,2000,11/7/2000,59,47.1,47.6
9/9/2000,43,40,2000,11/7/2000,59,47.1,47.6
9/10/2000,40,38,2000,11/7/2000,58,47.1,47.6
9/11/2000,42,34,2000,11/7/2000,57,47.1,47.6
9/11/2000,41,37,2000,11/7/2000,57,47.1,47.6
9/12/2000,39,38,2000,11/7/2000,56,47.1,47.6
9/13/2000,39,38,2000,11/7/2000,55,47.1,47.6
9/14/2000,38,38,2000,11/7/2000,54,47.1,47.6
9/17/2000,38,39,2000,11/7/2000,51,47.1,47.6
9/18/2000,39,38,2000,11/7/2000,50,47.1,47.6
9/19/2000,39,38,2000,11/7/2000,49,47.1,47.6
9/20/2000,37,38,2000,11/7/2000,48,47.1,47.6
9/21/2000,36,40,2000,11/7/2000,47,47.1,47.6
9/22/2000,41,37,2000,11/7/2000,46,47.1,47.6
9/22/2000,46,43,2000,11/7/2000,46,47.1,47.6
9/24/2000,36,41,2000,11/7/2000,44,47.1,47.6
9/25/2000,38,41,2000,11/7/2000,43,47.1,47.6
9/25/2000,47,45,2000,11/7/2000,43,47.1,47.6
9/26/2000,39,40,2000,11/7/2000,42,47.1,47.6
9/27/2000,40,38,2000,11/7/2000,41,47.1,47.6
9/28/2000,39,39,2000,11/7/2000,40,47.1,47.6
9/30/2000,48,43,2000,11/7/2000,38,47.1,47.6
9/30/2000,45,40,2000,11/7/2000,38,47.1,47.6
10/1/2000,39,37,2000,11/7/2000,37,47.1,47.6
10/1/2000,39,39,2000,11/7/2000,37,47.1,47.6
10/2/2000,40,37,2000,11/7/2000,36,47.1,47.6
10/3/2000,39,39,2000,11/7/2000,35,47.1,47.6
10/4/2000,39,38,2000,11/7/2000,34,47.1,47.6
10/5/2000,43,42,2000,11/7/2000,33,47.1,47.6
10/5/2000,40,39,2000,11/7/2000,33,47.1,47.6
10/8/2000,47,43,2000,11/7/2000,30,47.1,47.6
10/8/2000,39,40,2000,11/7/2000,30,47.1,47.6
10/9/2000,39,36,2000,11/7/2000,29,47.1,47.6
10/9/2000,41,39,2000,11/7/2000,29,47.1,47.6
10/10/2000,48,42,2000,11/7/2000,28,47.1,47.6
10/10/2000,45,39,2000,11/7/2000,28,47.1,47.6
10/12/2000,42,43,2000,11/7/2000,26,47.1,47.6
10/13/2000,43,37,2000,11/7/2000,25,47.1,47.6
10/13/2000,48,42,2000,11/7/2000,25,47.1,47.6
10/13/2000,47,41,2000,11/7/2000,25,47.1,47.6
10/13/2000,44,36,2000,11/7/2000,25,47.1,47.6
10/15/2000,50,41,2000,11/7/2000,23,47.1,47.6
10/15/2000,41,39,2000,11/7/2000,23,47.1,47.6
10/16/2000,43,39,2000,11/7/2000,22,47.1,47.6
10/17/2000,43,39,2000,11/7/2000,21,47.1,47.6
10/18/2000,48,45,2000,11/7/2000,20,47.1,47.6
10/18/2000,43,40,2000,11/7/2000,20,47.1,47.6
10/19/2000,43,39,2000,11/7/2000,19,47.1,47.6
10/20/2000,48,34,2000,11/7/2000,18,47.1,47.6
10/20/2000,48,43,2000,11/7/2000,18,47.1,47.6
10/20/2000,51,39,2000,11/7/2000,18,47.1,47.6
10/20/2000,46,40,2000,11/7/2000,18,47.1,47.6
10/21/2000,38,38,2000,11/7/2000,17,47.1,47.6
10/22/2000,41,41,2000,11/7/2000,16,47.1,47.6
10/23/2000,42,40,2000,11/7/2000,15,47.1,47.6
10/24/2000,42,40,2000,11/7/2000,14,47.1,47.6
10/25/2000,45,40,2000,11/7/2000,13,47.1,47.6
10/25/2000,48,42,2000,11/7/2000,13,47.1,47.6
10/25/2000,42,39,2000,11/7/2000,13,47.1,47.6
10/26/2000,42,39,2000,11/7/2000,12,47.1,47.6
10/26/2000,47,42,2000,11/7/2000,12,47.1,47.6
10/26/2000,45,47,2000,11/7/2000,12,47.1,47.6
10/26/2000,45,40,2000,11/7/2000,12,47.1,47.6
10/27/2000,46,46,2000,11/7/2000,11,47.1,47.6
10/27/2000,48,41,2000,11/7/2000,11,47.1,47.6
10/27/2000,44,37,2000,11/7/2000,11,47.1,47.6
10/28/2000,46,46,2000,11/7/2000,10,47.1,47.6
10/29/2000,47,45,2000,11/7/2000,9,47.1,47.6
10/29/2000,42,38,2000,11/7/2000,9,47.1,47.6
10/30/2000,41,39,2000,11/7/2000,8,47.1,47.6
10/31/2000,49,43,2000,11/7/2000,7,47.1,47.6
10/31/2000,44,37,2000,11/7/2000,7,47.1,47.6
10/31/2000,47,41,2000,11/7/2000,7,47.1,47.6
11/1/2000,43,41,2000,11/7/2000,6,47.1,47.6
11/2/2000,47,37,2000,11/7/2000,5,47.1,47.6
11/2/2000,50,41,2000,11/7/2000,5,47.1,47.6
11/2/2000,41,42,2000,11/7/2000,5,47.1,47.6
11/4/2000,40,39,2000,11/7/2000,3,47.1,47.6
11/4/2000,47,43,2000,11/7/2000,3,47.1,47.6
11/5/2000,50,43,2000,11/7/2000,2,47.1,47.6
11/5/2000,48,42,2000,11/7/2000,2,47.1,47.6
11/5/2000,41,38,2000,11/7/2000,2,47.1,47.6
